Parcel,XCoord,YCoord,Total_Assessment
71003301167,844168.4127,490960.3592,201200
71003301175,844168.5804,490864.0393,228000
71003301183,844166.5702,490770.8415,272800
71003301191,844276.0561,490806.3706,297800
71003301208,844351.8226,490815.8411,287300
71003301216,844448.0903,490832.5119,263700
71003301224,844522.3711,490785.4915,244100
71003301232,844522.1126,490645.1066,257800
71003301240,844453.3869,490590.5865,229500
71003301258,844354.9554,490604.1494,265200
71003301266,844280.4878,490609.3804,225200
71003301274,844199.0733,490607.526,219000
71003303030,843187.0105,491553.1367,163800
71003303048,843102.3267,491520.1414,171900
71003303056,843028.5665,491518.0562,197300
71003303064,842953.5988,491515.9528,163900
71003303072,842857.5629,491555.1514,212600
71003303080,842856.035,491470.8844,161300
71003303105,842828.9636,491165.0671,200900
71003303113,842905.9608,491164.7256,227200
71003303121,842989.4962,491171.6124,229900
71003303139,843096.4859999999,491170.4441,203800
71003303147,843160.0447,491107.5024,181400
71003303155,843166.0819,490996.7353,181300
71003303163,843161.2579999999,490912.5089,200200
71003303171,843161.1865,490837.3755,227400
71003303189,843160.3919,490762.1314,182000
71003303197,843160.1012,490687.4994,198200
71003303204,843159.9026,490612.9687,216500
71003303212,843159.853,490538.0033,205200
71003303220,843293.8226,490543.5754,243800
71003303238,843298.6112,490630.4627,241400
71003303246,843300.0209,490710.594,209200
71003303254,843300.703,490790.4939,267500
71003303262,843301.2561,490870.9667,246100
71003303270,843302.0179999999,490951.3413,236500
71003303288,843302.4991,491031.0657,229800
71003303329,843483.7733,491476.7668,242400
71003304012,842030.5594,491507.1326,182700
71003304020,841953.1159999999,491505.0283,163000
71003304038,841859.1638,491506.6046,200700
71003304046,841730.0817,491528.0846,191900
71003304054,841711.7562,491457.3881,166300
71003304062,841752.9408,491405.3764,194900
71003304070,841822.0542,491394.9726,207000
71003304088,841882.2089,491370.0403,192900
71003304096,841952.7777,491370.6393,202600
71003304103,842030.2509,491372.68799999997,199900
71003304111,842129.2270000001,491376.9277,225200
71003304161,842482.6791,491519.1762,195000
71003304179,842696.7671,491389.9125,208600
71003304187,842699.4123,491524.0522,201400
71003304195,842597.8587,491521.903,258500
71003304202,842594.6837,491386.9731,246000
71003304210,842479.7805,491384.3299,244900
71003305010,842578.0228,489042.8489,206200
71003305028,842499.3216,489041.9783,191800
71003305036,842421.8878,489041.2272,222900
71003305044,842344.6292,489040.4862,222600
71003305060,841986.8213,489243.9808,233800
71003305078,841970.9061,489331.1753,217600
71003305086,841973.1123,489412.0504,215000
71003305094,841974.7097,489481.0197,184900
71003305101,841975.0138,489546.289,205600
71003305119,841975.0804,489610.9116,179000
71003305127,841975.4394,489676.755,200900
71003305135,841975.6649,489743.1484,196500
71003305143,841975.705,489809.4188,194600
71003305151,841975.9785,489875.4873,214100
71003305169,841976.1843,489941.4069,210600
71003305177,841976.3237,490007.1775,235200
71003305185,841976.6977,490072.7952,199700
71003305193,841976.4524,490138.9453,229700
71003305200,841976.9775,490205.0855,198400
71003305218,841977.1061,490271.1024,229200
71003305226,841977.324,490337.1256,204900
71003305234,841977.6826,490403.1667,211800
71003305242,841977.5202,490469.2921,182600
71003305250,841977.8435,490535.2356,191200
71003305268,841978.2018,490601.0268,179200
71003305276,841977.9548,490667.0805,182800
71003305284,841978.5171,490732.9216,182800
71003305292,841978.6335,490798.7178,177700
71003305309,841978.8234,490868.9805,192200
71003305317,841979.1872,490944.1141,199700
71003305325,841979.1972,491019.4051,205400
71003305333,841979.3807,491093.8447,213300
71003305341,841980.3772,491167.4956,180800
71003306018,842692.0472,491146.0643,240000
71003306068,842148.7921,491138.1152,191100
71003306076,842147.0716,490994.8375,189400
71003306084,842227.0651,490983.3912,195000
71003306092,842306.2718,490982.8192,185100
71003306109,842384.5591,490982.3304,213100
71003306117,842461.9686,490981.825,224500
71003306125,842538.4618,490981.6647,192200
71003306133,842613.7987,490981.2912,203200
71003306141,842688.6238,490990.1423,190200
71003307016,843633.1201,491179.5382,231300
71003307024,843511.4476,491114.8869,224300
71003307032,843500.8782,491011.3851,272300
71003307040,843499.8911,490930.6937,245400
71003307058,843499.2255,490850.3913,218000
71003307066,843498.3309999999,490770.5181,218500
71003307074,843497.5518,490690.4333,214300
71003307082,843495.7452,490611.7484,203800
71003307090,843491.7963,490521.915,272600
71003307107,843624.8864,490520.4279,256600
71003307115,843625.7134,490610.4389,221200
71003307123,843626.805,490688.76,225000
71003307131,843627.8719,490768.7169,227800
71003307149,843629.0523,490848.6382,219000
71003307157,843630.0074,490928.7409,209000
71003307165,843631.2799,491009.2975,247200
71003307173,843632.2575,491089.5539,226000
71003308014,843800.7887,491243.838,232100
71003308022,843826.0044,491137.3533,220900
71003308030,843824.6866,491058.4002,228500
71003308048,843822.8763,490980.1223,236900
71003308056,843820.8164,490896.3211,213400
71003308064,843819.2559999999,490813.7817,251500
71003308072,843821.1020000001,490731.4072,251600
71003308080,843826.0428,490646.1483,260900
71003308098,843791.9072,490536.8227,279900
71003308105,843875.1506,490537.7262,232700
71003308113,843955.0664,490539.042,267600
71003308121,844040.0444,490539.3912,272300
71003308139,843978.0392,490645.9551,277200
71003308147,843957.7977,490729.7709,295000
71003308155,843951.4787,490812.8589,232700
71003308163,843952.7116,490895.6607,254800
71003308171,843954.4952,490978.9903,265000
71003308189,843956.0490000001,491057.451,256600
71003308197,843957.5213,491136.2204,248000
71003308204,843980.465,491243.6932,248400
71003308212,843895.9429,491244.93299999996,245700
71003310019,844038.9605,490350.3442,241100
71003310027,843948.2067,490348.8193,254200
71003310035,843864.7489,490347.4493,311100
71003310043,843779.4366,490346.6481,273600
71003310051,843693.5452,490344.5395,247300
71003310069,843609.1487,490343.585,235400
71003310077,843525.1704,490342.4519,251800
71003310085,843440.0746,490344.828,202300
71003310093,843355.0356,490350.9142,283300
71003310100,843269.0797,490355.3048,236900
71003310118,843159.4523,490401.7271,212200
71003310126,843158.397,490326.2437,213700
71003310134,843158.0389,490251.5642,199000
71003310142,843157.822,490177.8231,206400
71003310150,843269.9373,490206.6966,219400
71003310168,843358.0985,490208.5157,288500
71003310176,843443.1846,490210.3784,252200
71003310184,843527.865,490211.3859,258100
71003310192,843612.1695,490213.2306,241400
71003310209,843697.0012,490214.8601,249700
71003310217,843782.6221,490216.2688,275600
71003310225,843867.4953,490217.7639,223700
71003310233,843951.6355,490219.2259,230500
71003310241,844040.6929,490221.7349,274500
71003311017,842968.5109999999,490992.6521,218000
71003311025,842850.9288,490998.2688,223000
71003311033,842848.8263,490915.3842,218700
71003311041,842847.4608,490838.4422,229300
71003311059,842843.2258,490770.7617,211000
71003311067,842836.2896,490701.7237,195200
71003311075,842830.9856,490631.5752,197700
71003311083,842829.7749,490564.0891,220000
71003311091,842829.3885,490496.2042,215900
71003311108,842828.7988,490429.1455,189000
71003311116,842828.7638,490362.1986,205000
71003311124,842828.1996,490296.3399,219300
71003311132,842827.7264,490230.8444,165900
71003311140,842827.1423,490164.8861,197500
71003311158,842826.8318,490098.6131,185100
71003311166,842826.3154,490032.63,185200
71003311174,842825.8687,489967.1949,189400
71003311182,842825.4168,489902.2227,206200
71003311190,842825.5983,489837.5459,190900
71003311207,842959.2829,489836.3821,213600
71003311215,842960.0909,489901.1411,222600
71003311223,842960.4786,489966.0394,185300
71003311231,842960.8601,490031.4253,194800
71003311249,842961.3136,490097.5585,189900
71003311257,842961.5538,490163.7564,222800
71003311265,842962.0763,490229.6153,183800
71003311273,842962.488,490295.4861,208100
71003311281,842962.7824,490365.8431,211100
71003311299,842963.2145,490441.0351,223700
71003311306,842963.6814,490515.9394,172200
71003311314,842964.1464,490590.3434,206300
71003311322,842965.9189,490666.718,212000
71003311330,842968.9807,490747.3883,176100
71003311348,842971.4604,490830.1079,206600
71003311356,842972.6120000001,490911.9105,230500
71003312015,842645.2201,490818.8283,201000
71003312023,842500.9551,490820.6856,187900
71003312031,842500.4291,490756.2593,202200
71003312049,842500.1133,490691.0995,201700
71003312057,842499.9965,490625.9998,220900
71003312065,842499.7972,490560.3376,223200
71003312073,842499.4107,490494.6535,201100
71003312081,842499.4492,490429.8515,191300
71003312099,842499.0902,490364.9541,189900
71003312106,842499.0239,490299.7063,217900
71003312114,842498.6976,490233.2112,238400
71003312122,842498.5994,490166.9009,181000
71003312130,842498.4181,490101.1655,195100
71003312148,842498.2029,490035.0789,201800
71003312156,842497.9288,489969.5814,206600
71003312164,842497.7944,489904.6573,203800
71003312172,842498.0662,489839.9167,190100
71003312180,842630.3609999999,489839.1211,189700
71003312198,842631.3181,489903.7388,192000
71003312205,842631.6724,489968.4865,205200
71003312213,842632.1675,490033.8582,191200
71003312221,842632.6083,490100.0931,222100
71003312239,842633.0142,490165.9769,185600
71003312247,842633.3363,490232.0869,195000
71003312255,842633.8876,490298.4567,125700
71003312263,842634.1741,490363.5797,216600
71003312271,842634.7544,490428.451,181800
71003312289,842634.9301,490493.0261,207000
71003312297,842635.5415,490558.3597,205100
71003312304,842635.9922,490624.2302,189700
71003312312,842637.9515,490689.5399,203900
71003312320,842642.3946,490754.7703,235700
71003313013,842305.6887,490824.4637,217100
71003313021,842173.3977,490827.422,197300
71003313039,842172.7626,490762.0393,183000
71003313047,842172.4442,490696.4799,186300
71003313055,842172.322,490631.1801,209300
71003313063,842172.1985,490565.5571,246900
71003313071,842171.8706,490500.0116,217900
71003313089,842171.7477,490435.0398,193700
71003313097,842171.3239,490370.1963,209800
71003313104,842171.4049,490305.0661,193400
71003313112,842171.0162,490238.408,195000
71003313120,842170.7859,490171.4612,181400
71003313138,842170.4842,490104.7016,214900
71003313146,842170.5176,490038.5375,190100
71003313154,842170.1055,489973.1413,214800
71003313162,842169.9913,489907.929,230200
71003313170,842170.2749,489843.4567,203800
71003313188,842302.4366,489841.7633,181400
71003313196,842303.1434,489906.4501,193500
71003313203,842303.2537,489971.5617,191500
71003313211,842303.662,490037.1333,182000
71003313229,842303.6256,490103.2976,193400
71003313237,842303.9241,490169.5575,188100
71003313245,842304.1503,490236.2783,220500
71003313253,842304.5348,490303.2358,211100
71003313261,842304.4512,490368.2983,217900
71003313279,842304.8723,490432.8168,202000
71003313287,842304.9928,490497.8055,213500
71003313295,842305.3167,490563.4267,206700
71003313302,842305.4386,490629.1757,209300
71003313310,842305.5566,490694.0511,205200
71003313328,842305.8708,490759.2099,236300
71003314029,842930.6713,489678.8773,249700
71003314037,842864.3017,489679.4287,226000
71003314045,842798.2829,489679.9599,194600
71003314053,842732.2644,489680.5092,189000
71003314061,842666.5056,489680.8123,223100
71003314079,842599.8248,489681.6389,220400
71003314087,842532.555,489682.0174,201700
71003314095,842466.1368,489682.6352,198800
71003314102,842400.3685,489683.0309,213400
71003314110,842334.2233,489683.6634,214400
71003314128,842267.9902,489684.0887,216100
71003314136,842201.9452,489684.6383,204400
71003314144,842135.7414,489684.8586,198400
71003314152,842135.5436,489555.1214,187600
71003314160,842201.6634,489554.1284,181400
71003314178,842267.8837,489553.6414,196600
71003314186,842334.0669,489553.2763,233300
71003314194,842400.1869,489552.7092,180500
71003314201,842465.8809999999,489552.3726,205100
71003314219,842532.1251,489551.8207,211000
71003314227,842599.0201,489551.5057,196100
71003314235,842665.7515,489550.7511,213300
71003314243,842731.8111,489550.4991,213600
71003314251,842797.5545,489550.0151,219300
71003314269,842863.3986,489549.5473,203600
71003314277,842929.6934,489549.0601,230400
71003314285,842994.4465,489548.8794,177900
71003315019,843158.1857,490048.2556,0
71003315027,843156.8778,489983.1346,195100
71003315035,843156.6005,489917.5742,171900
71003315043,843156.3079,489852.2886,183200
71003315051,843156.0957,489786.9271,189900
71003315069,843155.702,489721.292,195300
71003315077,843155.3558,489655.7319,211500
71003315085,843154.8961,489590.2985,195300
71003315093,843154.5196,489524.9892,216600
71003315100,843154.0768,489459.5291,234200
71003315118,843154.0125,489393.8925,203300
71003315126,843153.4534,489328.35799999995,193900
71003315134,843153.2861,489262.2729,208600
71003315142,843153.167,489196.3991,184400
71003315150,843286.3359999999,489204.9097,233000
71003315168,843287.6578,489287.8974,223100
71003315176,843287.7912,489370.1464,211200
71003315184,843288.488,489452.4461,308900
71003315192,843289.0342,489536.8459,230100
71003315209,843290.0434,489621.3368,239800
71003315217,843290.3026,489699.6916,221000
71003315225,843291.1144,489772.9669,206500
71003315233,843291.4864,489846.6987,167500
71003315241,843292.1155,489921.026,236200
71003315259,843327.5472,490019.9318,239800
71003315267,843257.9955,490020.0323,217000
71003316017,844044.3125,490027.9324,263200
71003316025,843961.5116,490026.2754,239300
71003316033,843878.9558,490024.7546,227600
71003316041,843796.4662,490023.2218,255200
71003316059,843713.4308,490021.3956,330300
71003316067,843630.2836,490020.3489,241300
71003316075,843547.6484,490018.6734,245500
71003316083,843464.8145,490016.3133,236900
71003316091,843463.7519,489878.9233,222600
71003316108,843545.64,489880.7635,247400
71003316116,843627.9291,489882.1256,239600
71003316124,843711.0451,489883.4067,274500
71003316132,843794.2,489885.1347,256300
71003316140,843876.9111,489886.6056,281500
71003316158,843959.4211,489888.0148,266600
71003316166,844042.115,489890.5093,244900
71003317015,844046.897,489687.6257,225800
71003317023,843964.5003,489689.386,294300
71003317031,843884.6129,489688.4887,241900
71003317049,843802.2084,489687.1636,247800
71003317057,843717.1472,489685.8877,241700
71003317065,843632.0055,489684.8218,244500
71003317073,843547.1048,489683.4144,266000
71003317081,843462.4205,489681.7061,220300
71003317099,843460.0685,489548.0081,222000
71003317106,843540.5874,489549.2707,225000
71003317114,843620.3882,489550.1915,206200
71003317122,843700.0313,489551.4989,216600
71003317130,843780.2172,489552.331,172400
71003317148,843860.6686,489553.7245,247500
71003317156,843940.6094,489554.5272,245400
71003317164,844020.4878,489555.902,236000
71003317172,844101.0436,489551.1903,278200
71003318013,844524.9023,489659.5411,253800
71003318021,844449.9276,489666.7639,206300
